0.0686,1.0302,0.2490
0.0864,1.0410,0.2563
0.0706,0.9490,0.1795
-0.2219,0.6896,-0.1130
-0.0608,0.8487,0.1286
0.0629,1.0502,0.3111
-0.2310,0.6167,-0.0990
0.0767,1.0416,0.3741
-0.2567,0.6900,-0.0704
0.1331,1.0836,0.3913
-0.3124,0.5590,-0.2094
0.1140,1.1033,0.4113
-0.0553,0.8503,0.1858
-0.0082,0.9145,0.2115
0.0221,0.9610,0.2803
0.0362,1.0635,0.3730
-0.0856,0.8560,0.2077
-0.1234,0.8667,0.1622
-0.3361,0.5630,-0.1210
-0.0299,1.0322,0.2694
-0.0087,1.0079,0.3388
-0.1936,0.8359,0.1317
-0.3463,0.5077,-0.0780
-0.1275,0.7952,0.0986
-0.3718,0.5161,-0.1071
-0.0183,1.0254,0.2674
-0.4343,0.4679,-0.1516
-0.0642,0.9383,0.3945
-0.3353,0.5958,-0.0358
-0.3523,0.5071,-0.1388
-0.3862,0.6069,-0.1170
-0.1679,0.8509,0.1861
-0.0679,0.9016,0.3107
0.0204,1.0806,0.4168
-0.3690,0.5630,-0.0187
-0.2621,0.7101,0.1781
-0.3792,0.5766,-0.0277
-0.1310,0.9286,0.3319
-0.2968,0.7233,0.1237
-0.1013,0.9976,0.3543
-0.2015,0.7667,0.1235
-0.3873,0.5214,-0.0859
-0.3859,0.5007,-0.0975
-0.3996,0.5312,-0.0353
-0.3279,0.5983,0.0664
-0.1017,0.9030,0.2854
-0.0229,0.9328,0.3383
-0.4102,0.5029,-0.0621
-0.0497,0.9585,0.4308
-0.2590,0.7445,0.1382
-0.2834,0.7288,0.1778
-0.0566,1.0302,0.4261
-0.2407,0.8817,0.3001
-0.0276,1.0429,0.4506
-0.2390,0.8050,0.2461
-0.4177,0.5624,-0.0152
-0.4832,0.5371,-0.0586
-0.1540,0.9166,0.3937
-0.1462,1.0338,0.4588
-0.3881,0.5815,0.0945
-0.1835,0.8117,0.2885
-0.2624,0.7753,0.2570
-0.2605,0.8040,0.2805
-0.5287,0.4594,-0.0546
-0.0981,0.9530,0.4055
-0.0521,1.0457,0.4814
-0.1324,0.9251,0.4797
-0.3817,0.6047,0.1338
-0.0956,1.0090,0.4795
-0.3616,0.6651,0.2902
-0.0176,1.0481,0.5538
-0.3710,0.6722,0.2303
-0.1613,0.9629,0.4869
-0.2234,0.8246,0.3092
-0.3389,0.7069,0.2805
-0.2247,0.8513,0.4313
-0.2973,0.7465,0.2361
-0.5174,0.5031,0.0886
-0.5358,0.5101,0.0417
-0.3890,0.5659,0.1725
-0.2140,0.9004,0.4265
-0.1226,0.9927,0.5823
-0.4881,0.5612,0.1666
-0.1086,0.9571,0.5407
-0.3573,0.7645,0.3841
-0.5040,0.5156,0.0846
-0.4861,0.4956,0.1438
-0.2837,0.7277,0.3968
-0.3754,0.7134,0.3232
-0.4109,0.6045,0.1301
-0.2021,0.8555,0.5382
-0.5825,0.3799,0.0673
-0.3577,0.6926,0.3368
-0.4589,0.6353,0.3119
-0.3476,0.6630,0.3338
-0.1215,0.9869,0.6721
-0.5181,0.4408,0.1930
-0.5603,0.4133,0.0771
-0.2893,0.8512,0.5024
-0.4424,0.5358,0.2601
-0.1658,1.0128,0.6990
-0.4494,0.5005,0.2587
-0.3896,0.7284,0.4424
-0.1966,0.9416,0.6235
-0.2222,0.9217,0.6176
-0.4964,0.5204,0.1995
-0.5668,0.4155,0.1973
-0.1266,0.9342,0.6521
-0.3466,0.7099,0.4400
-0.2634,0.8648,0.5390
-0.5552,0.3740,0.2075
-0.3007,0.8226,0.5242
-0.3500,0.6898,0.4288
-0.4698,0.5195,0.3137
-0.5658,0.4179,0.1838
-0.5279,0.4959,0.2976
-0.1569,0.9607,0.7062
-0.5411,0.4100,0.2880
-0.2920,0.7392,0.5908
-0.5272,0.4613,0.2892
-0.2344,0.8897,0.6575
-0.3528,0.6275,0.3958
-0.3533,0.6689,0.5158
-0.5312,0.4566,0.2892
-0.2138,0.8736,0.6558
-0.3103,0.7278,0.5200
-0.6445,0.3181,0.1785
-0.2551,0.7439,0.5006
-0.4270,0.5596,0.3907
-0.1753,0.8266,0.7132
-0.3996,0.6071,0.5264
-0.5552,0.3790,0.3234
-0.4343,0.5067,0.4292
-0.4422,0.6355,0.4977
-0.5319,0.4116,0.3636
-0.3966,0.5869,0.5563
-0.6004,0.3068,0.2339
-0.5646,0.3516,0.3392
-0.4257,0.5653,0.4812
-0.3268,0.7246,0.6455
-0.5026,0.3915,0.3221
-0.3290,0.7320,0.7107
-0.5456,0.3702,0.3184
-0.5980,0.3431,0.3920
-0.2156,0.8384,0.8320
-0.4758,0.4874,0.4330
-0.2205,0.8950,0.8181
-0.5471,0.3455,0.3759
-0.4524,0.5182,0.5233
-0.1888,0.8802,0.8463
-0.6780,0.2167,0.2789
-0.4639,0.5046,0.4979
-0.4039,0.6718,0.6384
-0.3192,0.7050,0.6954
-0.1373,0.8459,0.8715
-0.4070,0.6009,0.6503
-0.5460,0.3213,0.4254
-0.3473,0.6264,0.6660
-0.2974,0.7171,0.6917
-0.3336,0.6611,0.6555
-0.3129,0.6463,0.7772
-0.3603,0.6667,0.7560
-0.5096,0.4570,0.4771
-0.1603,0.8058,0.9147
-0.2389,0.7317,0.8179
-0.6054,0.2932,0.4430
-0.4898,0.3765,0.5198
-0.4706,0.4505,0.5383
-0.3025,0.5925,0.7751
-0.2667,0.7194,0.8174
-0.5430,0.2485,0.4800
-0.3084,0.5820,0.8228
-0.6244,0.2178,0.3491
-0.5033,0.3820,0.5697
-0.4765,0.4212,0.5735
-0.6703,0.1533,0.3801
-0.5777,0.2451,0.4955
-0.2191,0.7501,0.9200
-0.6446,0.1834,0.3590
-0.4123,0.4545,0.7056
-0.2988,0.6352,0.7953
-0.3365,0.5115,0.7290
-0.4448,0.3914,0.6509
-0.4817,0.4120,0.6157
-0.2174,0.6396,0.8858
-0.6013,0.1655,0.3286
-0.4632,0.2675,0.4880
-0.5320,0.2363,0.5430
-0.6414,0.1823,0.4715
-0.5877,0.2094,0.5709
-0.1925,0.6716,0.9515
-0.2382,0.7117,0.9533
-0.6435,0.1701,0.4517
-0.5479,0.2117,0.5487
-0.4436,0.3572,0.5876
-0.5083,0.2170,0.5986
-0.2528,0.5894,0.9270
-0.4734,0.2300,0.5721
-0.4998,0.3296,0.6570
-0.3962,0.4532,0.7491
-0.6294,0.1404,0.4952
-0.4636,0.2747,0.6514
-0.3639,0.4274,0.7990
-0.2226,0.5705,1.0330
-0.5871,0.1474,0.4979
-0.5747,0.1616,0.5455
-0.1696,0.6295,1.0599
-0.5294,0.1358,0.5614
-0.4664,0.3376,0.7652
-0.6021,0.0419,0.5514
-0.3788,0.3427,0.7209
-0.4763,0.2091,0.6508
-0.2621,0.5482,0.8965
-0.3047,0.4456,0.8864
-0.4824,0.1652,0.6208
-0.3757,0.3211,0.7297
-0.1861,0.4939,0.9786
-0.3947,0.2761,0.7839
-0.5422,0.2147,0.6668
-0.3073,0.3045,0.7909
-0.4798,0.0848,0.6041
-0.1618,0.5303,1.0839
-0.2872,0.4473,0.9647
-0.5260,0.0417,0.5467
-0.5712,0.0122,0.5670
-0.5246,0.1470,0.6610
-0.2411,0.4947,0.9495
-0.3511,0.3499,0.8585
-0.2097,0.4927,1.0002
-0.5654,-0.0092,0.6005
-0.2234,0.4991,1.0306
-0.1931,0.4979,1.0378
-0.2801,0.3119,0.8450
-0.3841,0.2215,0.8320
-0.1484,0.5202,1.0469
-0.1398,0.6036,1.1066
-0.2869,0.3392,0.8926
-0.3651,0.1950,0.8738
-0.4129,0.1604,0.8039
-0.3515,0.2075,0.7578
-0.0975,0.4793,1.0843
-0.4961,-0.0131,0.6621
-0.5051,0.0668,0.7238
-0.4249,0.2191,0.8413
-0.1471,0.4744,1.0887
-0.4672,0.1093,0.7585
-0.4548,-0.0293,0.6917
-0.5181,-0.0605,0.6147
-0.6148,-0.1236,0.5381
-0.1727,0.4520,1.0825
-0.1329,0.4323,1.0614
-0.2399,0.2677,0.9433
-0.4196,0.1574,0.8723
-0.1763,0.3565,1.0644
-0.3341,0.1861,0.8723
-0.1433,0.4171,1.1285
-0.3960,0.0519,0.8068
-0.5439,-0.0992,0.6694
-0.5630,-0.1537,0.7067
-0.2047,0.2844,1.0198
-0.3582,0.1101,0.8263
-0.4203,-0.0228,0.7019
-0.1368,0.4038,1.0875
-0.0348,0.4518,1.1446
-0.1809,0.2775,1.0276
-0.3687,0.0247,0.9205
-0.3514,0.1467,0.9395
-0.0638,0.4106,1.1667
-0.1501,0.3705,1.1008
-0.2363,0.1805,0.9811
-0.3189,0.0669,0.8561
-0.1141,0.4365,1.1828
-0.2071,0.2283,1.0527
-0.1899,0.1716,1.0873
-0.3902,-0.0956,0.7946
-0.3388,-0.0293,0.8155
-0.1177,0.3049,1.0953
0.0030,0.4628,1.2231
-0.1558,0.2166,1.1331
-0.2349,0.0973,0.8983
-0.3629,-0.1198,0.8399
-0.2627,0.1233,1.0075
-0.0999,0.2586,1.1307
-0.1007,0.2797,1.1669
-0.3768,-0.1522,0.7561
-0.0771,0.2773,1.1189
-0.2188,-0.0441,0.9049
-0.1830,0.0585,0.9954
-0.0344,0.3264,1.2740
-0.4023,-0.1968,0.6841
-0.2116,0.0166,0.9541
-0.2346,0.0490,0.9130
-0.3642,-0.1437,0.7448
-0.1043,0.1570,1.0371
-0.3001,-0.0984,0.9112
0.0517,0.2944,1.2037
-0.4092,-0.2586,0.6699
0.0767,0.2549,1.2224
-0.3425,-0.1512,0.8221
-0.0626,0.1665,1.1040
-0.1668,-0.0607,0.9248
-0.1065,0.1231,1.0682
-0.2096,-0.0594,0.9587
-0.2054,-0.0995,0.9447
-0.3263,-0.2481,0.8049
-0.2635,-0.1445,0.8991
-0.1071,0.0350,1.0951
-0.4043,-0.3472,0.7155
-0.3654,-0.3245,0.7056
0.0519,0.2477,1.2091
-0.2881,-0.2385,0.8343
-0.2712,-0.2707,0.7983
-0.3257,-0.3537,0.6988
-0.0627,0.0858,1.0721
-0.2478,-0.2533,0.8270
-0.2723,-0.2535,0.7475
-0.2906,-0.2629,0.7829
-0.3192,-0.3200,0.7046
-0.0083,-0.0137,0.9890
-0.2843,-0.3464,0.7383
-0.2280,-0.1898,0.8090
-0.1885,-0.1930,0.9175
0.1244,0.1231,1.2370
0.0760,0.0872,1.1963
0.0378,0.0847,1.1553
-0.0045,0.0326,1.0831
0.0441,0.0571,1.1392
0.1081,0.1077,1.1626
-0.0749,-0.1684,0.8932
-0.2341,-0.3554,0.7807
0.1424,0.0885,1.1969
-0.2795,-0.3961,0.7737
0.1268,0.0631,1.1525
-0.1573,-0.2354,0.8825
-0.3249,-0.4079,0.7680
-0.1202,-0.2219,0.9372
0.1510,0.0259,1.2660
0.0869,-0.0529,1.1436
-0.2764,-0.4997,0.7170
-0.1925,-0.3488,0.8079
0.2281,0.1165,1.1915
-0.1320,-0.3009,0.8701
-0.1578,-0.3983,0.8125
-0.0840,-0.2463,0.8860
0.0137,-0.1236,0.9924
0.1704,-0.0202,1.1665
0.0531,-0.0698,1.0534
0.0414,-0.2169,1.0379
-0.1334,-0.4140,0.7939
-0.1491,-0.3961,0.7645
-0.0966,-0.3700,0.8042
0.1276,-0.0253,1.1388
0.1268,0.0297,1.2339
-0.0442,-0.3107,0.9053
-0.0070,-0.3235,0.8713
0.0388,-0.2635,0.9510
0.2246,0.0303,1.1947
0.1209,-0.1744,1.0046
-0.1429,-0.4252,0.8006
-0.0137,-0.3096,0.9147
-0.1372,-0.4660,0.7449
-0.0984,-0.4007,0.7685
0.0387,-0.2766,0.8907
-0.0842,-0.4450,0.8010
0.0465,-0.2965,0.9159
0.2537,-0.1222,1.1244
0.0970,-0.2176,0.9698
0.2082,-0.0972,1.0822
0.3259,0.0159,1.2550
0.1864,-0.1595,1.1159
0.2325,-0.2268,1.0685
0.1665,-0.1816,1.0257
0.0149,-0.4056,0.8982
0.0992,-0.3269,0.9072
-0.0410,-0.4317,0.7948
0.1551,-0.2706,0.9530
0.2956,-0.2184,1.0830
0.3156,-0.0390,1.2062
0.3644,-0.0830,1.2064
0.3752,-0.0657,1.3125
0.1187,-0.3319,0.9502
-0.0662,-0.5490,0.7846
0.1088,-0.3106,0.9115
0.4662,0.0212,1.2517
0.0889,-0.4658,0.8364
0.0876,-0.3385,0.8873
0.1081,-0.3726,0.9437
0.2506,-0.2859,1.0018
0.2109,-0.3892,0.9307
0.0431,-0.5969,0.7286
0.1892,-0.3318,0.9714
0.2895,-0.1881,1.0648
0.4175,-0.1287,1.2505
-0.0237,-0.6498,0.6849
0.2438,-0.2532,1.0252
0.1295,-0.5184,0.7607
0.3729,-0.2065,1.0285
0.1593,-0.4681,0.8371
0.1960,-0.4765,0.8623
0.3898,-0.1442,1.1226
0.2770,-0.3120,0.9321
0.2640,-0.3730,0.9335
0.2659,-0.3607,0.9655
0.1400,-0.5517,0.7731
0.3280,-0.2836,0.9928
0.1046,-0.6807,0.6733
0.4290,-0.1641,1.1192
0.3268,-0.2926,0.9839
0.3248,-0.3089,0.9472
0.3919,-0.2583,1.0401
0.2937,-0.3549,1.0269
0.1649,-0.5958,0.6663
0.3112,-0.4389,0.8363
0.1489,-0.5953,0.6934
0.2568,-0.5424,0.7468
0.4786,-0.1639,1.0781
0.3939,-0.2987,1.0135
0.1330,-0.6732,0.6978
0.5832,-0.0587,1.2003
0.3551,-0.3444,0.8502
0.5554,-0.1902,1.1316
0.3497,-0.5315,0.8215
0.2826,-0.4949,0.7851
0.4051,-0.2705,1.0509
0.6491,-0.0301,1.2051
0.3829,-0.4019,0.8404
0.4526,-0.3484,0.9173
0.4654,-0.3540,1.0046
0.3868,-0.4749,0.7985
0.6047,-0.1467,1.0720
0.2307,-0.7085,0.6779
0.3366,-0.6310,0.6756
0.4299,-0.3364,0.9378
0.5076,-0.2776,1.0014
0.6063,-0.2560,1.0252
0.2632,-0.6972,0.6962
0.6165,-0.1485,1.0604
0.5595,-0.2745,1.0103
0.3206,-0.6223,0.7127
0.3064,-0.6066,0.6292
0.5394,-0.2540,0.9839
0.2943,-0.6591,0.6770
0.4158,-0.5200,0.8055
0.3428,-0.6512,0.6919
0.5041,-0.4232,0.9335
0.3839,-0.6378,0.5957
0.6961,-0.1837,1.1166
0.3540,-0.6610,0.6137
0.6914,-0.2288,1.0787
0.4716,-0.5789,0.6973
0.3778,-0.6304,0.6942
0.2982,-0.7222,0.5351
0.5782,-0.3809,0.9183
0.5496,-0.5048,0.7378
0.7480,-0.1315,1.1683
0.6043,-0.3917,0.8397
0.6780,-0.3194,0.9496
0.6417,-0.4640,0.8261
0.5219,-0.4707,0.7593
0.3791,-0.6849,0.5911
0.7875,-0.2350,1.1064
0.7851,-0.1488,1.0936
0.5640,-0.3926,0.8543
0.5503,-0.5062,0.7613
0.8508,-0.1548,1.0423
0.7705,-0.3052,1.0188
0.4152,-0.7520,0.5211
0.6352,-0.5055,0.7332
0.6328,-0.4876,0.7445
0.4807,-0.6992,0.5165
0.8675,-0.0977,1.0733
0.8134,-0.2913,0.9273
0.8267,-0.3796,0.8907
0.4306,-0.7182,0.5595
0.8903,-0.2207,0.9982
0.4937,-0.7042,0.4843
0.4953,-0.6251,0.6055
0.8612,-0.1435,1.0576
0.7011,-0.4024,0.8361
0.7671,-0.3084,0.8904
0.7147,-0.3889,0.7628
0.6856,-0.4720,0.7267
0.5975,-0.6030,0.6086
0.8355,-0.1510,0.9848
0.4896,-0.7513,0.4408
0.6677,-0.4590,0.6972
0.6488,-0.4839,0.6519
0.7919,-0.3585,0.8165
0.8160,-0.2563,0.8432
0.8701,-0.3711,0.7685
0.9455,-0.2122,0.9331
0.6093,-0.6029,0.5523
0.9812,-0.1613,1.0267
0.8678,-0.2497,0.8591
0.8982,-0.2400,0.9292
0.5780,-0.6497,0.4802
0.8760,-0.2375,0.8546
0.9914,-0.1767,1.0249
0.8802,-0.2690,0.7911
0.5968,-0.6443,0.5327
1.0193,-0.1407,0.9327
0.6511,-0.6427,0.4692
0.7456,-0.5034,0.5961
0.7461,-0.4291,0.6206
0.6465,-0.6757,0.4054
0.9775,-0.2091,0.8254
0.7693,-0.5072,0.5771
0.9986,-0.2754,0.7822
0.6764,-0.6914,0.4114
0.8114,-0.4472,0.5675
1.0289,-0.1499,0.8759
0.9922,-0.2820,0.7238
1.0598,-0.2038,0.8887
1.0327,-0.1126,0.8894
0.7910,-0.4470,0.5610
1.0124,-0.1845,0.8591
0.8215,-0.3759,0.5673
1.0791,-0.1148,0.8730
0.7334,-0.5576,0.4750
0.8162,-0.6093,0.4615
0.7809,-0.4952,0.5088
1.0652,-0.2106,0.7960
1.1489,-0.1367,0.8626
0.8732,-0.4065,0.5616
0.7833,-0.5687,0.4076
0.8043,-0.4376,0.4593
0.7330,-0.7100,0.3248
0.7868,-0.5773,0.3111
0.9105,-0.4795,0.4948
0.7046,-0.6804,0.2458
1.1008,-0.2194,0.7059
0.6968,-0.7116,0.2314
0.7993,-0.6707,0.2882
0.7079,-0.6731,0.2202
0.8270,-0.4538,0.3975
1.0437,-0.2501,0.6007
1.0470,-0.2509,0.6818
0.8536,-0.6201,0.3199
1.0349,-0.2689,0.6137
0.7065,-0.6985,0.2167
0.7793,-0.6801,0.2012
0.8067,-0.6218,0.2506
0.8368,-0.6857,0.2756
1.0854,-0.2043,0.5941
1.1075,-0.3150,0.5926
0.9943,-0.4056,0.4704
1.1796,-0.0778,0.7257
0.8284,-0.6045,0.2446
1.1896,-0.0639,0.7347
1.0176,-0.4077,0.4631
0.8791,-0.5187,0.2515
0.8623,-0.4982,0.3833
0.8361,-0.6560,0.1864
0.8340,-0.6932,0.1464
0.8703,-0.6234,0.2696
1.0623,-0.3009,0.4250
1.1077,-0.2418,0.5914
0.9697,-0.3573,0.4210
0.8206,-0.5990,0.1495
0.9151,-0.4770,0.2880
1.0984,-0.2564,0.5140
0.8793,-0.5565,0.1493
1.2539,-0.0387,0.6253
0.9554,-0.4061,0.2737
1.2790,-0.0464,0.5692
0.8385,-0.6469,0.0454
0.9668,-0.4815,0.2610
0.9803,-0.4592,0.2710
0.8759,-0.5464,0.2220
1.2962,-0.0433,0.6092
0.9963,-0.3567,0.3332
0.9608,-0.5166,0.1258
0.9217,-0.5255,0.1223
1.2005,-0.1709,0.4614
1.1898,-0.1994,0.4300
1.0435,-0.4079,0.2337
1.3269,-0.1129,0.5278
0.9079,-0.5061,0.1342
1.1369,-0.3719,0.2561
1.0351,-0.3024,0.2630
1.0335,-0.3677,0.2244
1.0189,-0.3464,0.2153
1.0137,-0.4305,0.1482
1.0270,-0.4209,0.1575
1.1472,-0.2929,0.2804
1.1926,-0.0653,0.3990
1.1137,-0.2984,0.2910
0.9017,-0.5688,-0.0296
1.0561,-0.3257,0.1835
1.0680,-0.3548,0.1079
0.8417,-0.6454,-0.0844
1.1551,-0.3138,0.1875
1.3223,-0.0005,0.4082
1.0563,-0.4408,0.0614
1.2850,-0.0536,0.3832
1.2728,-0.0781,0.3946
1.2625,-0.0683,0.3474
1.1557,-0.2318,0.2212
1.0349,-0.2667,0.1562
0.9411,-0.4892,-0.1006
1.2594,-0.0417,0.3921
1.0987,-0.2518,0.1108
1.1919,-0.2291,0.1598
1.2723,-0.0610,0.2667
1.0947,-0.3277,0.0817
1.2186,-0.1591,0.1939
1.2963,-0.0421,0.2670
1.0536,-0.3384,-0.0242
0.9522,-0.4636,-0.1516
1.2267,-0.1590,0.1980
1.3878,0.0303,0.3488
1.0679,-0.3749,-0.0639
1.2042,-0.1216,0.1590
1.3104,-0.0005,0.2780
1.2620,-0.0046,0.2401
1.4025,0.0412,0.2836
1.1678,-0.1839,0.0017
1.2285,-0.1374,0.0914
1.1469,-0.2598,0.0301
1.3139,-0.0402,0.2552
1.0880,-0.3449,-0.1113
1.1261,-0.1378,-0.0126
1.2849,-0.0300,0.1777
1.4318,0.1185,0.2942
1.1424,-0.3318,-0.1250
1.1380,-0.2647,-0.0836
1.3724,0.1709,0.2600
1.2414,-0.1477,0.0091
1.3043,-0.0503,0.1127
1.2900,0.0038,0.0953
1.0698,-0.3336,-0.1200
1.3207,0.0253,0.1598
1.1928,-0.1513,-0.0072
1.4791,0.2058,0.2826
1.3779,0.1387,0.2517
1.0469,-0.3409,-0.2197
1.3766,0.1122,0.2026
1.0648,-0.2934,-0.2568
1.0138,-0.3297,-0.3071
1.3710,0.1741,0.1809
1.0459,-0.2519,-0.2073
1.0964,-0.2639,-0.2437
1.2236,-0.0856,-0.0746
1.1089,-0.2313,-0.2715
1.2254,-0.1602,-0.1378
1.3627,0.1453,0.1003
0.9765,-0.4277,-0.3918
1.1168,-0.1871,-0.2506
1.3184,0.0198,0.0274
1.1815,-0.0031,-0.1099
1.0564,-0.2902,-0.3950
1.4161,0.2639,0.1722
1.1020,-0.1416,-0.1936
1.0448,-0.1931,-0.3253
1.0842,-0.2526,-0.3612
1.2097,0.0046,-0.1451
1.0617,-0.2484,-0.3733
1.2823,0.0436,-0.0181
1.0456,-0.2367,-0.3925
1.3653,0.2137,0.0885
1.1260,-0.1494,-0.2752
1.3884,0.2745,0.0464
1.4687,0.2663,0.0994
1.1097,0.0018,-0.2160
1.0397,-0.2593,-0.4145
1.0124,-0.2179,-0.3784
1.0439,-0.2188,-0.3979
1.3664,0.1922,-0.0438
1.1440,-0.1008,-0.2906
1.1368,-0.1349,-0.2943
1.3787,0.2593,0.0149
1.3039,0.1503,-0.2035
1.1472,0.0953,-0.2055
1.1603,0.0235,-0.2338
1.3636,0.2939,-0.0635
1.0746,-0.0858,-0.4566
1.2100,0.0272,-0.3236
1.1081,-0.0444,-0.3776
1.0022,-0.2039,-0.5186
1.1720,0.0561,-0.2839
0.9357,-0.1247,-0.5472
0.9346,-0.2139,-0.5195
1.3271,0.2771,-0.0737
1.3443,0.2697,-0.1115
1.0708,-0.1059,-0.4499
1.2651,0.2366,-0.2945
1.3522,0.3874,-0.0187
1.3843,0.4398,-0.0975
1.0159,-0.0615,-0.5096
1.4725,0.4232,-0.0450
1.0765,0.0214,-0.4197
1.3671,0.3027,-0.1199
1.3325,0.2881,-0.2410
1.0323,-0.0816,-0.5802
1.2490,0.2129,-0.2514
1.0659,-0.0369,-0.5532
1.4264,0.4886,-0.0915
1.3165,0.3574,-0.1823
